"Category","name","name"
"Wood",3.15,3.15
"Tazewell",3.15,3.15
"Onslow",3.16,3.16
"Beadle",3.18,3.18
"Brazoria",3.18,3.18
"San Juan",3.18,3.18
"Payne",3.19,3.19
"Cumberland",3.21,3.21
"Howard",3.21,3.21
"Ross",3.21,3.21
"Logan",3.22,3.22
"Vigo",3.22,3.22
"Maury",3.22,3.22
"Gallatin",3.23,3.23
"Clark",3.23,3.23
"Yavapai",3.23,3.23
"Ottawa",3.25,3.25
"Richland",3.25,3.25
"Lincoln",3.25,3.25
"Pike",3.25,3.25
"Clinton",3.26,3.26
"Boone",3.26,3.26
"Adams",3.27,3.27
"Miami",3.27,3.27
"Jasper",3.27,3.27
"Hill",3.27,3.27
"Madison",3.28,3.28
"Livingston",3.28,3.28
"Bennington",3.28,3.28
"Gratiot",3.29,3.29
"Sutter",3.29,3.29
"McHenry",3.29,3.29
"Box Elder",3.3,3.3
"Cumberland",3.3,3.3
"Clark",3.3,3.3
"Flathead",3.31,3.31
"Otter Tail",3.31,3.31
"Sumter",3.31,3.31
"Tom Green",3.31,3.31
"DeKalb",3.32,3.32
"Aiken",3.32,3.32
"Henderson",3.32,3.32
"Klickitat",3.32,3.32
"Hall",3.33,3.33
"Collier",3.34,3.34
"Madison",3.35,3.35
"Navajo",3.37,3.37
"Hood River",3.37,3.37
"Henry",3.39,3.39
"Mahoning",3.39,3.39
"Sitka",3.39,3.39
"Clayton",3.41,3.41
"Sullivan",3.41,3.41
"Goodhue",3.41,3.41
"Adair",3.41,3.41
"Gaston",3.41,3.41
"Mendocino",3.42,3.42
"Sarasota",3.42,3.42
"Campbell",3.43,3.43
"Pike",3.43,3.43
"Knox",3.44,3.44
"Napa",3.44,3.44
"Codington",3.45,3.45
"Powhatan",3.45,3.45
"San Miguel",3.45,3.45
"Wicomico",3.46,3.46
"Marion",3.46,3.46
"Florence",3.47,3.47
"Yuba",3.48,3.48
"Montgomery",3.49,3.49
"Sweetwater",3.5,3.5
"Washington",3.51,3.51
"Kenosha",3.51,3.51
"Rutherford",3.53,3.53
"Steele",3.54,3.54
"Ontario",3.54,3.54
"Columbia",3.54,3.54
"Putnam",3.54,3.54
"Ocean",3.55,3.55
"Allegany",3.55,3.55
"Beltrami",3.56,3.56
"Pottawattamie",3.56,3.56
"Lebanon",3.57,3.57
"Tuscaloosa",3.58,3.58
"Barron",3.59,3.59
"Williamson",3.6,3.6
"Bay",3.6,3.6
"Muskegon",3.6,3.6
"Calcasieu",3.61,3.61
"Tolland",3.62,3.62
"Allen",3.63,3.63
"Washington",3.63,3.63
"Sandoval",3.65,3.65
"Madison",3.65,3.65
"Canyon",3.65,3.65
"Dickson",3.66,3.66
"Dunn",3.66,3.66
"Isanti",3.66,3.66
"Susquehanna",3.66,3.66
"Beaver",3.67,3.67
"Ellis",3.67,3.67
"Franklin",3.67,3.67
"Rapides",3.68,3.68
"Licking",3.68,3.68
"Prairie",3.68,3.68
"Weld",3.69,3.69
"Lake",3.69,3.69
"Dutchess",3.72,3.72
"Limestone",3.72,3.72
"Tulare",3.72,3.72
"Scott",3.73,3.73
"Lorain",3.73,3.73
"Pickens",3.74,3.74
"Socorro",3.74,3.74
"Saratoga",3.75,3.75
"Volusia",3.75,3.75
"Falls",3.76,3.76
"Carroll",3.76,3.76
"Clay",3.77,3.77
"Will",3.77,3.77
"Parke",3.78,3.78
"McKinley",3.79,3.79
"St. Lucie",3.81,3.81
"Washington",3.82,3.82
"Miami",3.83,3.83
"Kittitas",3.83,3.83
"Botetourt",3.84,3.84
"Franklin",3.84,3.84
"Christian",3.84,3.84
"Hendricks",3.86,3.86
"Madison",3.86,3.86
"Pittsburg",3.87,3.87
"Nassau",3.87,3.87
"Osceola",3.88,3.88
"Delaware",3.9,3.9
"Smyth",3.95,3.95
"Clermont",3.95,3.95
"Dubuque",3.96,3.96
"Lexington",3.97,3.97
"Jefferson",3.97,3.97
"Muskogee",3.97,3.97
"Clay",3.97,3.97
"Spartanburg",3.98,3.98
"Washington",3.98,3.98
"Monroe",3.99,3.99
"Houghton",3.99,3.99
"Monterey",4,4
"St. Johns",4.01,4.01
"Gloucester",4.01,4.01
"Danville",4.01,4.01
"Iredell",4.01,4.01
"Rockdale",4.02,4.02
"Pulaski",4.03,4.03
"Clark",4.04,4.04
"San Joaquin",4.04,4.04
"Ulster",4.05,4.05
"Vermilion",4.05,4.05
"Grant",4.05,4.05
"Daviess",4.06,4.06
"Washington",4.07,4.07
"Shelby",4.07,4.07
"York",4.07,4.07
"Venango",4.07,4.07
"Fayette",4.08,4.08
"Audrain",4.08,4.08
"Dougherty",4.09,4.09
"Page",4.11,4.11
"Boone",4.12,4.12
"Androscoggin",4.13,4.13
"Gloucester",4.13,4.13
"Curry",4.13,4.13
"Rock",4.14,4.14
"Comanche",4.14,4.14
"Grays Harbor",4.15,4.15
"Berkshire",4.15,4.15
"Midland",4.15,4.15
"Pitt",4.15,4.15
"Allegan",4.15,4.15
"Aroostook",4.15,4.15
"Dickinson",4.16,4.16
"Jefferson",4.17,4.17
"Scott",4.17,4.17
"Union",4.17,4.17
"La Plata",4.18,4.18
"Fannin",4.18,4.18
"Butler",4.19,4.19
"Iowa",4.2,4.2
"Pinal",4.21,4.21
"Skagit",4.22,4.22
"Taylor",4.22,4.22
"Wise",4.22,4.22
"Cascade",4.24,4.24
"Houston",4.24,4.24
"Wichita",4.26,4.26
"Summit",4.26,4.26
"Montgomery",4.26,4.26
"Marion",4.3,4.3
"Shasta",4.3,4.3
"Woodbury",4.31,4.31
"Bristol",4.32,4.32
"Augusta",4.32,4.32
"Chatham",4.32,4.32
"Stutsman",4.35,4.35
"Bell",4.36,4.36
"Fort Bend",4.36,4.36
"Schuylkill",4.36,4.36
"Alamance",4.37,4.37
"Wasatch",4.37,4.37
"Bristol",4.38,4.38
"Apache",4.39,4.39
"Mower",4.41,4.41
"Sarpy",4.42,4.42
"San Luis Obispo",4.42,4.42
"Chelan",4.43,4.43
"Riverside",4.44,4.44
"Piatt",4.45,4.45
"Bastrop",4.45,4.45
"Stanislaus",4.45,4.45
"Lubbock",4.47,4.47
"Stark",4.48,4.48
"Jackson",4.49,4.49
"Marquette",4.49,4.49
"St. Lawrence",4.49,4.49
"Lee",4.51,4.51
"Monroe",4.51,4.51
"Hays",4.52,4.52
"Hunt",4.54,4.54
"Livingston",4.55,4.55
"Anoka",4.56,4.56
"Pasquotank",4.57,4.57
"Rensselaer",4.57,4.57
"Blair",4.6,4.6
"Bibb",4.6,4.6
"Plumas",4.6,4.6
"Broome",4.61,4.61
"Wayne",4.62,4.62
"Polk",4.62,4.62
"Luzerne",4.62,4.62
"Lake",4.63,4.63
"Auglaize",4.63,4.63
"New London",4.64,4.64
"LaPorte",4.64,4.64
"Windsor",4.67,4.67
"Kane",4.68,4.68
"St. Charles",4.68,4.68
"York",4.69,4.69
"Culpeper",4.69,4.69
"Island",4.7,4.7
"Isle of Wight",4.71,4.71
"Cambria",4.71,4.71
"Mesa",4.71,4.71
"Harrisonburg",4.73,4.73
"Washington",4.74,4.74
"Washington",4.76,4.76
"Montgomery",4.76,4.76
"Bronx",4.77,4.77
"Jefferson",4.77,4.77
"Middlesex",4.78,4.78
"Okaloosa",4.78,4.78
"McLennan",4.79,4.79
"Warren",4.8,4.8
"Grand Traverse",4.8,4.8
"Imperial",4.8,4.8
"Leavenworth",4.82,4.82
"St. Landry",4.83,4.83
"Dale",4.83,4.83
"Martin",4.83,4.83
"Alamosa",4.85,4.85
"Potter",4.86,4.86
"Brookings",4.86,4.86
"Brazos",4.87,4.87
"Davis",4.87,4.87
"Otero",4.87,4.87
"Solano",4.88,4.88
"Lafayette",4.89,4.89
"Christian",4.89,4.89
"Craighead",4.95,4.95
"Teller",4.96,4.96
"Camden",4.97,4.97
"Berrien",4.97,4.97
"Harrison",4.99,4.99
"Carver",4.99,4.99
"Hardin",5,5
"Jackson",5.01,5.01
"Rockland",5.02,5.02
"Nueces",5.02,5.02
"Orange",5.03,5.03
"Salem",5.03,5.03
"Clackamas",5.04,5.04
"Lackawanna",5.04,5.04
"Cameron",5.07,5.07
"Rutland",5.07,5.07
"Bosque",5.11,5.11
"Laurel",5.13,5.13
"Whatcom",5.14,5.14
"Steuben",5.15,5.15
"Hunterdon",5.15,5.15
"Rockingham",5.15,5.15
"Black Hawk",5.16,5.16
"Tuolumne",5.16,5.16
"Jackson",5.17,5.17
"Cheshire",5.18,5.18
"St. Joseph",5.18,5.18
"San Bernardino",5.19,5.19
"Lancaster",5.22,5.22
"Fauquier",5.22,5.22
"Hidalgo",5.23,5.23
"Shelby",5.24,5.24
"Bucks",5.26,5.26
"Schenectady",5.26,5.26
"Escambia",5.27,5.27
"Oneida",5.28,5.28
"Sheridan",5.28,5.28
"Webb",5.29,5.29
"Champaign",5.3,5.3
"Wayne",5.31,5.31
"Erath",5.34,5.34
"Strafford",5.34,5.34
"Alachua",5.37,5.37
"Outagamie",5.38,5.38
"Avoyelles",5.38,5.38
"Greene",5.4,5.4
"Madison",5.41,5.41
"Waukesha",5.42,5.42
"Butte",5.42,5.42
"Orleans",5.42,5.42
"Harvey",5.43,5.43
"Dearborn",5.43,5.43
"Jefferson",5.44,5.44
"Grand Forks",5.44,5.44
"Livingston",5.45,5.45
"Ketchikan Gateway",5.45,5.45
"Sonoma",5.47,5.47
"Hampden",5.47,5.47
"Montgomery",5.48,5.48
"Westmoreland",5.48,5.48
"Becker",5.5,5.5
"Winnebago",5.51,5.51
"Galveston",5.52,5.52
"Colonial Heights",5.53,5.53
"Kent",5.53,5.53
"Racine",5.54,5.54
"Plymouth",5.55,5.55
"Clark",5.56,5.56
"Monmouth",5.56,5.56
"Potter",5.57,5.57
"Washington",5.58,5.58
"Franklin",5.58,5.58
"Franklin",5.58,5.58
"York",5.58,5.58
"Jennings",5.58,5.58
"Clallam",5.65,5.65
"Northampton",5.69,5.69
"Washoe",5.69,5.69
"Queens",5.69,5.69
"Orangeburg",5.7,5.7
"Suffolk",5.71,5.71
"Jefferson",5.71,5.71
"Nassau",5.71,5.71
"Atlantic",5.72,5.72
"Addison",5.78,5.78
"Vanderburgh",5.8,5.8
"Butler",5.8,5.8
"Humboldt",5.8,5.8
"Sheboygan",5.81,5.81
"Silver Bow",5.82,5.82
"Yuma",5.84,5.84
"Allen",5.84,5.84
"Cobb",5.85,5.85
"Snohomish",5.85,5.85
"Richmond",5.86,5.86
"La Crosse",5.86,5.86
"Buchanan",5.86,5.86
"Lancaster",5.86,5.86
"Mobile",5.87,5.87
"Essex",5.87,5.87
"Winchester",5.88,5.88
"Merced",5.88,5.88
"Raleigh",5.88,5.88
"Placer",5.89,5.89
"Faulkner",5.91,5.91
"Wood",5.92,5.92
"Douglas",5.92,5.92
"Daviess",5.99,5.99
"Blue Earth",6,6
"Barry",6.01,6.01
"Pipestone",6.03,6.03
"Deschutes",6.03,6.03
"Ohio",6.04,6.04
"Palm Beach",6.06,6.06
"Middlesex",6.06,6.06
"Nevada",6.14,6.14
"Passaic",6.14,6.14
"Whitman",6.14,6.14
"Brevard",6.17,6.17
"Genesee",6.17,6.17
"Giles",6.2,6.2
"Hancock",6.21,6.21
"McLean",6.22,6.22
"Natrona",6.23,6.23
"Harford",6.25,6.25
"York",6.26,6.26
"Ward",6.29,6.29
"Summit",6.29,6.29
"Calhoun",6.31,6.31
"Saginaw",6.32,6.32
"Bossier",6.35,6.35
"Phelps",6.37,6.37
"Camden",6.39,6.39
"Woodford",6.4,6.4
"Eau Claire",6.41,6.41
"Charles",6.43,6.43
"Van Wert",6.44,6.44
"Pierce",6.45,6.45
"Pennington",6.45,6.45
"Jersey",6.46,6.46
"Lane",6.48,6.48
"Oneida",6.48,6.48
"Medina",6.48,6.48
"Berks",6.5,6.5
"Kern",6.5,6.5
"Walker",6.52,6.52
"Midland",6.52,6.52
"Montgomery",6.54,6.54
"Mason",6.55,6.55
"Boone",6.58,6.58
"Hancock",6.58,6.58
"Cecil",6.59,6.59
"Erie",6.61,6.61
"Worcester",6.62,6.62
"Lynchburg",6.62,6.62
"Buncombe",6.62,6.62
"York",6.63,6.63
"Adams",6.67,6.67
"Missoula",6.68,6.68
"Madison",6.7,6.7
"Kootenai",6.72,6.72
"Cochise",6.73,6.73
"Orange",6.76,6.76
"Pinellas",6.76,6.76
"Hamilton",6.76,6.76
"Benton",6.76,6.76
"Fresno",6.76,6.76
"El Paso",6.76,6.76
"Pima",6.77,6.77
"Gwinnett",6.77,6.77
"Hamilton",6.78,6.78
"Douglas",6.79,6.79
"Winnebago",6.82,6.82
"Cleveland",6.84,6.84
"Cumberland",6.85,6.85
"Ventura",6.86,6.86
"Weber",6.87,6.87
"Kings",6.88,6.88
"New Haven",6.88,6.88
"Lucas",6.91,6.91
"Broward",6.92,6.92
"East Feliciana",6.94,6.94
"Stearns",6.95,6.95
"Washington",6.97,6.97
"Denton",6.97,6.97
"Kenton",6.98,6.98
"Iberville",7,7
"Rockingham",7.01,7.01
"Macomb",7.01,7.01
"Berkeley",7.01,7.01
"Kalamazoo",7.02,7.02
"Cache",7.03,7.03
"St. Clair",7.04,7.04
"Carroll",7.05,7.05
"Pueblo",7.06,7.06
"Atascosa",7.06,7.06
"Garfield",7.06,7.06
"Richmond",7.08,7.08
"Petersburg",7.09,7.09
"Fayette",7.1,7.1
"Ouachita",7.12,7.12
"Radford",7.14,7.14
"Forsyth",7.14,7.14
"Yakima",7.14,7.14
"Madison",7.15,7.15
"Guilford",7.17,7.17
"Caddo",7.17,7.17
"Jackson",7.18,7.18
"Monroe",7.2,7.2
"Sebastian",7.2,7.2
"Penobscot",7.2,7.2
"Hopewell",7.22,7.22
"Lawrence",7.23,7.23
"Tarrant",7.27,7.27
"Santa Barbara",7.28,7.28
"Charleston",7.32,7.32
"Greene",7.35,7.35
"Allen",7.36,7.36
"Marathon",7.37,7.37
"DeKalb",7.39,7.39
"Minnehaha",7.39,7.39
"Fremont",7.4,7.4
"Medina",7.4,7.4
"Knox",7.4,7.4
"Cabell",7.42,7.42
"Bergen",7.44,7.44
"Fredericksburg",7.46,7.46
"El Dorado",7.48,7.48
"Scott",7.52,7.52
"Poquoson",7.54,7.54
"Johnson",7.55,7.55
"Owen",7.55,7.55
"Contra Costa",7.56,7.56
"Albemarle",7.58,7.58
"Spokane",7.6,7.6
"Suffolk",7.61,7.61
"Cumberland",7.65,7.65
"Ouachita",7.66,7.66
"Ripley",7.68,7.68
"Tulsa",7.69,7.69
"Monroe",7.7,7.7
"St. Louis",7.73,7.73
"Erie",7.74,7.74
"Hampshire",7.75,7.75
"Shelby",7.77,7.77
"Marin",7.78,7.78
"Norfolk",7.79,7.79
"Warren",7.8,7.8
"Tioga",7.81,7.81
"New Hanover",7.87,7.87
"Frederick",7.89,7.89
"New Kent",7.9,7.9
"Lehigh",7.95,7.95
"Prince George",7.96,7.96
"Chesterfield",7.97,7.97
"Greenville",8,8
"Westchester",8,8
"Prince William",8.01,8.01
"Hanover",8.09,8.09
"Honolulu",8.09,8.09
"Onondaga",8.1,8.1
"Brown",8.12,8.12
"Peoria",8.19,8.19
"Yolo",8.2,8.2
"Anderson",8.23,8.23
"Blaine",8.24,8.24
"Orange",8.24,8.24
"Jefferson",8.25,8.25
"Washington",8.26,8.26
"Middlesex",8.3,8.3
"Rock Island",8.35,8.35
"Manassas",8.39,8.39
"Kitsap",8.39,8.39
"Kosciusko",8.39,8.39
"Lycoming",8.39,8.39
"Portsmouth",8.43,8.43
"Clarke",8.45,8.45
"Oakland",8.48,8.48
"Mecklenburg",8.51,8.51
"Union",8.54,8.54
"Stafford",8.57,8.57
"Bannock",8.58,8.58
"Mitchell",8.6,8.6
"Sedgwick",8.68,8.68
"DuPage",8.73,8.73
"Wyandotte",8.74,8.74
"Cass",8.79,8.79
"Harrison",8.8,8.8
"Orleans",8.8,8.8
"Washington",8.86,8.86
"Dakota",8.87,8.87
"Bowie",8.89,8.89
"Bartholomew",8.9,8.9
"Lake",8.9,8.9
"Kent",8.91,8.91
"Washington",8.91,8.91
"Jefferson",8.96,8.96
"Blackford",8.98,8.98
"Burlington",9.09,9.09
"Larimer",9.11,9.11
"Muscogee",9.14,9.14
"Clark",9.16,9.16
"Haralson",9.2,9.2
"Riley",9.23,9.23
"Grafton",9.24,9.24
"Chenango",9.29,9.29
"Utah",9.35,9.35
"Orange",9.35,9.35
"Fairbanks North Star",9.35,9.35
"Tippecanoe",9.36,9.36
"Seminole",9.37,9.37
"Jefferson",9.37,9.37
"King William",9.4,9.4
"Hillsborough",9.41,9.41
"Oconee",9.42,9.42
"Lee",9.45,9.45
"Hampton",9.45,9.45
"Madison",9.49,9.49
"Milwaukee",9.51,9.51
"Monongalia",9.57,9.57
"Goochland",9.6,9.6
"Chester",9.62,9.62
"Cuyahoga",9.62,9.62
"Blanco",9.62,9.62
"Clare",9.69,9.69
"Bexar",9.73,9.73
"Cass",9.79,9.79
"Prince George's",9.83,9.83
"East Baton Rouge",9.9,9.9
"Bonneville",9.91,9.91
"Olmsted",9.94,9.94
"Clark",9.98,9.98
"Alameda",10.05,10.05
"Harris",10.06,10.06
"Linn",10.08,10.08
"Yellowstone",10.11,10.11
"Athens",10.11,10.11
"St. Louis",10.17,10.17
"St. Louis",10.17,10.17
"Eaton",10.19,10.19
"Spotsylvania",10.2,10.2
"Chesapeake",10.22,10.22
"Johnson",10.27,10.27
"St. Mary's",10.28,10.28
"Miami-Dade",10.29,10.29
"Anchorage",10.29,10.29
"Coconino",10.32,10.32
"Madison",10.34,10.34
"El Paso",10.35,10.35
"Delaware",10.41,10.41
"Montgomery",10.42,10.42
"Santa Cruz",10.45,10.45
"Benton",10.47,10.47
"Arapahoe",10.52,10.52
"Los Angeles",10.54,10.54
"Hamilton",10.59,10.59
"Jackson",10.63,10.63
"Charlottesville",10.71,10.71
"Benton",10.71,10.71
"Douglas",10.72,10.72
"Collin",10.77,10.77
"Wayne",10.91,10.91
"Duval",10.92,10.92
"Richland",10.94,10.94
"Oklahoma",10.99,10.99
"Howard",11.04,11.04
"Orange",11.06,11.06
"Santa Fe",11.12,11.12
"San Diego",11.12,11.12
"Lancaster",11.14,11.14
"Essex",11.14,11.14
"Baltimore",11.16,11.16
"Baltimore",11.16,11.16
"Montgomery",11.22,11.22
"Williamsburg",11.23,11.23
"Franklin",11.23,11.23
"New Castle",11.26,11.26
"Union",11.27,11.27
"Anne Arundel",11.28,11.28
"Sangamon",11.28,11.28
"Nez Perce",11.57,11.57
"Newport",11.62,11.62
"Maricopa",11.68,11.68
"Portage",11.75,11.75
"Roanoke",11.79,11.79
"Roanoke",11.79,11.79
"Newport News",11.83,11.83
"Middlesex",11.86,11.86
"Columbia",11.87,11.87
"Bernalillo",12.12,12.12
"Centre",12.18,12.18
"Jefferson",12.28,12.28
"Providence",12.29,12.29
"Fairfield",12.29,12.29
"Polk",12.37,12.37
"Hillsborough",12.49,12.49
"Accomack",12.5,12.5
"Durham",12.5,12.5
"Boulder",12.52,12.52
"Salt Lake",12.54,12.54
"Kanawha",12.57,12.57
"Loudoun",12.59,12.59
"Montgomery",12.59,12.59
"Davidson",12.64,12.64
"Dallas",12.82,12.82
"Story",12.87,12.87
"Allegheny",12.9,12.9
"Albany",13.03,13.03
"Cumberland",13.15,13.15
"Norfolk",13.19,13.19
"Williamson",13.2,13.2
"Chittenden",13.23,13.23
"Hinds",13.28,13.28
"Indiana",13.3,13.3
"Multnomah",13.35,13.35
"Broomfield",13.39,13.39
"Merrimack",13.41,13.41
"Morris",13.42,13.42
"Virginia Beach",13.44,13.44
"Simpson",13.46,13.46
"San Mateo",13.52,13.52
"Leon",13.61,13.61
"Falls Church",13.63,13.63
"Sacramento",13.64,13.64
"Ramsey",13.75,13.75
"King George",13.76,13.76
"Dane",13.79,13.79
"Wake",13.91,13.91
"Santa Clara",14.12,14.12
"Mecklenburg",14.13,14.13
"King",14.14,14.14
"Marion",14.25,14.25
"Somerset",14.26,14.26
"Wood",14.26,14.26
"Martin",14.33,14.33
"Lancaster",14.59,14.59
"Hartford",14.69,14.69
"Cook",15.01,15.01
"Albany",15.02,15.02
"Alexandria",15.28,15.28
"Burleigh",15.4,15.4
"Cole",15.4,15.4
"Henrico",15.61,15.61
"Carson City",15.74,15.74
"Hennepin",15.93,15.93
"Hudson",16.16,16.16
"Philadelphia",16.17,16.17
"Montgomery",16.26,16.26
"Rappahannock",16.84,16.84
"Tompkins",17.03,17.03
"Los Alamos",17.42,17.42
"Pulaski",17.49,17.49
"Denver",17.68,17.68
"Travis",17.74,17.74
"Richmond",17.96,17.96
"Richmond",17.96,17.96
"Mercer",17.98,17.98
"Brown",18.52,18.52
"Marion",18.52,18.52
"Fulton",18.56,18.56
"Ada",18.59,18.59
"Laramie",19.59,19.59
"Dauphin",19.65,19.65
"Fairfax",20.29,20.29
"Fairfax",20.29,20.29
"Franklin",20.7,20.7
"Washtenaw",20.8,20.8
"Suffolk",21.41,21.41
"New York",21.52,21.52
"Arlington",22.53,22.53
"West Feliciana",22.81,22.81
"Lewis and Clark",24.82,24.82
"Thurston",25.62,25.62
"Shawnee",26.15,26.15
"District of Columbia",26.55,26.55
"San Juan",26.82,26.82
"Juneau",27.4,27.4
"San Francisco",27.63,27.63
"Ingham",28.4,28.4
"Washington",28.97,28.97
"Kent",30.37,30.37
"Kennebec",36.04,36.04
"Coos",42.59,42.59
"Hughes",47.56,47.56
"Washington",48.63,48.63
